ID Cliente;ID Loja;Nome;PrimeiraCompra;CartaoFidelidade;Aniversario;Genero;AnoAniversario
56;3;"Reed Holman";2017-06-05 00:00:00,000;"199-920-1769";1959-10-06 00:00:00,000;"M";1959
57;3;"Kuame Cantu";2017-06-08 00:00:00,000;"256-419-8919";1959-12-07 00:00:00,000;"M";1959
58;3;"Adrian Carson";2017-06-10 00:00:00,000;"703-777-1632";1960-02-07 00:00:00,000;"M";1960
59;3;"Peter Hernandez";2017-06-13 00:00:00,000;"983-004-2955";1960-04-09 00:00:00,000;"M";1960
60;3;"Raymond Forbes";2017-06-16 00:00:00,000;"524-730-2862";1960-06-11 00:00:00,000;"M";1960
61;3;"Tate Solis";2017-06-19 00:00:00,000;"752-217-2232";1960-08-12 00:00:00,000;"M";1960
62;3;"Valentine Butler";2017-06-21 00:00:00,000;"703-338-1357";1960-10-13 00:00:00,000;"M";1960
63;3;"Lamar Chen";2017-06-24 00:00:00,000;"403-049-6981";1960-12-14 00:00:00,000;"M";1960
64;3;"Macon Rush";2017-06-27 00:00:00,000;"104-937-1984";1961-02-14 00:00:00,000;"M";1961
65;3;"Luke Beasley";2017-06-30 00:00:00,000;"310-387-3534";1961-04-17 00:00:00,000;"M";1961
66;3;"Armando Faulkner";2017-07-02 00:00:00,000;"309-219-0012";1961-06-18 00:00:00,000;"M";1961
67;3;"Barclay Clarke";2017-07-05 00:00:00,000;"511-786-9310";1961-08-19 00:00:00,000;"M";1961
68;3;"Tanek Craig";2017-07-08 00:00:00,000;"399-348-1631";1961-10-21 00:00:00,000;"M";1961
69;3;"Caesar Estes";2017-07-11 00:00:00,000;"463-990-0451";1961-12-22 00:00:00,000;"M";1961
70;3;"Ivor Levine";2017-07-13 00:00:00,000;"489-527-6220";1962-02-22 00:00:00,000;"M";1962
71;3;"Hall Patel";2017-07-16 00:00:00,000;"217-626-4681";1962-04-25 00:00:00,000;"M";1962
72;3;"Axel Fields";2017-07-19 00:00:00,000;"026-870-4410";1962-06-26 00:00:00,000;"M";1962
73;3;"Geoffrey Wright";2017-07-22 00:00:00,000;"609-652-9928";1962-08-27 00:00:00,000;"M";1962
74;3;"Conan Glenn";2017-07-24 00:00:00,000;"329-949-6399";1962-10-28 00:00:00,000;"M";1962
75;3;"Giacomo Luna";2017-07-27 00:00:00,000;"979-165-4242";1962-12-30 00:00:00,000;"M";1962
76;3;"Bruce Blackwell";2017-07-30 00:00:00,000;"572-526-5147";1963-03-02 00:00:00,000;"M";1963
77;3;"Cullen Romero";2017-08-02 00:00:00,000;"527-724-8593";1963-05-03 00:00:00,000;"M";1963
78;3;"Kato Bentley";2017-08-05 00:00:00,000;"785-964-9335";1963-07-04 00:00:00,000;"M";1963
79;3;"Brandon Walter";2017-08-07 00:00:00,000;"557-211-3460";1963-09-04 00:00:00,000;"M";1963
80;3;"Benjamin Mcguire";2017-08-10 00:00:00,000;"913-670-1136";1963-11-05 00:00:00,000;"M";1963
81;3;"Donovan Russo";2017-08-13 00:00:00,000;"215-509-6514";1964-01-06 00:00:00,000;"M";1964
82;3;"Conan Meyers";2017-08-16 00:00:00,000;"227-846-2083";1964-03-08 00:00:00,000;"M";1964
83;3;"Cedric Duke";2017-08-18 00:00:00,000;"443-645-8649";1964-05-10 00:00:00,000;"M";1964
84;3;"Kareem Sanchez";2017-08-21 00:00:00,000;"828-727-5876";1964-07-11 00:00:00,000;"M";1964
85;3;"Kibo Mayo";2017-08-24 00:00:00,000;"948-903-4949";1964-09-11 00:00:00,000;"M";1964
86;3;"Jack Mcdowell";2017-08-27 00:00:00,000;"166-246-9158";1964-11-12 00:00:00,000;"M";1964
87;3;"Porter Green";2017-08-29 00:00:00,000;"003-132-5247";1965-01-13 00:00:00,000;"M";1965
88;3;"Hedley Fitzpatrick";2017-09-01 00:00:00,000;"360-458-8120";1965-03-16 00:00:00,000;"M";1965
89;3;"Addison Barrera";2017-09-04 00:00:00,000;"084-213-3936";1965-05-17 00:00:00,000;"M";1965
90;3;"Brendan Mitchell";2017-09-07 00:00:00,000;"501-147-3326";1965-07-19 00:00:00,000;"M";1965
91;3;"Hu Daniel";2017-09-09 00:00:00,000;"702-544-9634";1965-09-19 00:00:00,000;"M";1965
92;3;"Christian Massey";2017-09-12 00:00:00,000;"867-249-6572";1965-11-20 00:00:00,000;"M";1965
93;3;"Ian Jimenez";2017-09-15 00:00:00,000;"088-083-1467";1966-01-21 00:00:00,000;"M";1966
94;3;"Ignatius Fitzpatrick";2017-09-18 00:00:00,000;"686-116-8366";1966-03-24 00:00:00,000;"M";1966
95;3;"Gabriel Vargas";2017-09-20 00:00:00,000;"485-255-6636";1966-05-25 00:00:00,000;"M";1966
96;3;"Nigel Yates";2017-09-23 00:00:00,000;"134-226-3957";1966-07-26 00:00:00,000;"M";1966
97;3;"Jonah Kent";2017-09-26 00:00:00,000;"034-272-9190";1966-09-26 00:00:00,000;"M";1966
98;3;"Duncan Arnold";2017-09-29 00:00:00,000;"755-191-3372";1966-11-28 00:00:00,000;"M";1966
99;3;"Orlando Shields";2017-10-01 00:00:00,000;"747-164-4596";1967-01-29 00:00:00,000;"M";1967
100;3;"Boris Estrada";2017-10-04 00:00:00,000;"406-350-0623";1967-04-01 00:00:00,000;"M";1967
101;3;"Castor Savage";2017-10-07 00:00:00,000;"418-472-9496";1967-06-02 00:00:00,000;"M";1967
102;3;"Tyrone Armstrong";2017-10-10 00:00:00,000;"404-721-1224";1967-08-03 00:00:00,000;"M";1967
103;3;"Rigel Dalton";2017-10-12 00:00:00,000;"222-268-5708";1967-10-04 00:00:00,000;"M";1967
104;3;"Oleg Mccray";2017-10-15 00:00:00,000;"509-169-2093";1967-12-05 00:00:00,000;"M";1967
105;3;"Ulric Bradshaw";2017-10-18 00:00:00,000;"731-688-7204";1968-02-06 00:00:00,000;"M";1968
106;3;"Scott Russell";2017-10-21 00:00:00,000;"854-586-9765";1968-04-08 00:00:00,000;"M";1968
107;3;"Akeem Wiley";2017-10-23 00:00:00,000;"984-827-9560";1968-06-09 00:00:00,000;"M";1968
108;3;"Herrod Garrison";2017-10-26 00:00:00,000;"738-873-5744";1968-08-10 00:00:00,000;"M";1968
109;3;"Dennis Leblanc";2017-10-29 00:00:00,000;"390-916-4716";1968-10-11 00:00:00,000;"M";1968
110;3;"Keane Robinson";2017-11-01 00:00:00,000;"046-864-3591";1968-12-12 00:00:00,000;"M";1968
111;3;"Isaiah Stevenson";2017-11-03 00:00:00,000;"714-419-2937";1969-02-12 00:00:00,000;"M";1969
112;3;"Allistair Ramirez";2017-11-06 00:00:00,000;"253-876-9471";1969-04-15 00:00:00,000;"M";1969
113;3;"Gannon Rowe";2017-11-09 00:00:00,000;"962-226-5001";1969-06-17 00:00:00,000;"M";1969
114;3;"Aquila Strong";2017-11-12 00:00:00,000;"423-516-7004";1969-08-18 00:00:00,000;"M";1969
115;3;"Gabriel Hansen";2017-11-15 00:00:00,000;"035-933-1503";1969-10-19 00:00:00,000;"M";1969
116;3;"Reese Gibson";2017-11-17 00:00:00,000;"595-850-6008";1969-12-20 00:00:00,000;"M";1969
117;3;"Lewis Deleon";2017-11-20 00:00:00,000;"998-351-2564";1970-02-20 00:00:00,000;"M";1970
118;3;"Alec Emerson";2017-11-23 00:00:00,000;"302-595-2714";1970-04-23 00:00:00,000;"M";1970
119;3;"Cullen Harrell";2017-11-26 00:00:00,000;"977-062-4695";1970-06-24 00:00:00,000;"M";1970
120;3;"Emery Stokes";2017-11-28 00:00:00,000;"878-098-9349";1970-08-26 00:00:00,000;"M";1970
121;3;"Anthony Santiago";2017-12-01 00:00:00,000;"419-037-6499";1970-10-27 00:00:00,000;"M";1970
122;3;"Jermaine Ray";2017-12-04 00:00:00,000;"987-333-9350";1970-12-28 00:00:00,000;"M";1970
123;3;"Guy Taylor";2017-12-07 00:00:00,000;"253-334-6796";1971-02-28 00:00:00,000;"M";1971
124;3;"Holmes Dorsey";2017-12-09 00:00:00,000;"118-893-0232";1971-05-01 00:00:00,000;"M";1971
125;3;"Alexander Miller";2017-12-12 00:00:00,000;"482-661-3695";1971-07-02 00:00:00,000;"M";1971
126;3;"Mark Baldwin";2017-12-15 00:00:00,000;"866-602-6723";1971-09-02 00:00:00,000;"M";1971
127;3;"Stuart Nunez";2017-12-18 00:00:00,000;"796-362-1661";1971-11-03 00:00:00,000;"M";1971
128;3;"Bernard Callahan";2017-12-20 00:00:00,000;"061-805-1586";1972-01-05 00:00:00,000;"M";1972
129;3;"Travis Carr";2017-12-23 00:00:00,000;"939-640-0576";1972-03-07 00:00:00,000;"M";1972
130;3;"Dale Marquez";2017-12-26 00:00:00,000;"656-130-6731";1972-05-08 00:00:00,000;"M";1972
131;3;"Amal Dejesus";2017-12-29 00:00:00,000;"557-490-4280";1972-07-09 00:00:00,000;"M";1972
132;3;"Tate Albert";2017-12-31 00:00:00,000;"174-527-6126";1972-09-09 00:00:00,000;"M";1972
133;3;"Zahir Webb";2018-01-03 00:00:00,000;"389-154-7436";1972-11-10 00:00:00,000;"M";1972
134;3;"Ian Duncan";2018-01-06 00:00:00,000;"814-963-1003";1973-01-11 00:00:00,000;"M";1973
135;3;"Matthew Mcneil";2018-01-09 00:00:00,000;"942-295-9967";1973-03-15 00:00:00,000;"M";1973
136;3;"Neil Bonner";2018-01-11 00:00:00,000;"026-221-2273";1973-05-16 00:00:00,000;"M";1973
137;3;"Phelan Wiggins";2018-01-14 00:00:00,000;"298-064-0679";1973-07-17 00:00:00,000;"M";1973
138;3;"Gary Padilla";2018-01-17 00:00:00,000;"135-645-6065";1973-09-17 00:00:00,000;"M";1973
139;3;"Beck Griffin";2018-01-20 00:00:00,000;"309-009-5095";1973-11-18 00:00:00,000;"M";1973
140;3;"Elijah Pate";2018-01-22 00:00:00,000;"648-469-4108";1974-01-19 00:00:00,000;"M";1974
141;3;"Marsden Whitaker";2018-01-25 00:00:00,000;"204-712-4465";1974-03-22 00:00:00,000;"M";1974
142;3;"Davis Joyner";2018-01-28 00:00:00,000;"966-683-7594";1974-05-23 00:00:00,000;"M";1974
143;3;"Uriah Schroeder";2018-01-31 00:00:00,000;"588-506-6627";1974-07-25 00:00:00,000;"M";1974
144;3;"Ulysses Mann";2018-02-02 00:00:00,000;"307-778-5972";1974-09-25 00:00:00,000;"M";1974
145;3;"Hamish Cervantes";2018-02-05 00:00:00,000;"799-691-7563";1974-11-26 00:00:00,000;"M";1974
146;3;"Steel Beach";2018-02-08 00:00:00,000;"116-496-8758";1975-01-27 00:00:00,000;"M";1975
147;3;"Armand Williams";2018-02-11 00:00:00,000;"124-779-6796";1975-03-30 00:00:00,000;"M";1975
148;3;"Clinton Savage";2018-02-13 00:00:00,000;"251-378-4718";1975-05-31 00:00:00,000;"M";1975
149;3;"Axel Hewitt";2018-02-16 00:00:00,000;"702-268-3132";1975-08-01 00:00:00,000;"M";1975
150;3;"Ira Carroll";2018-02-19 00:00:00,000;"096-896-0097";1975-10-03 00:00:00,000;"M";1975
151;3;"Jelani Mathis";2018-02-22 00:00:00,000;"877-118-5180";1975-12-04 00:00:00,000;"M";1975
152;3;"Zahir Davenport";2018-02-25 00:00:00,000;"603-037-9156";1976-02-04 00:00:00,000;"M";1976
153;3;"Alexander Rodriguez";2018-02-27 00:00:00,000;"786-497-8882";1976-04-06 00:00:00,000;"M";1976
154;3;"Edan Nichols";2018-03-02 00:00:00,000;"509-601-7552";1976-06-07 00:00:00,000;"M";1976
155;3;"Brian Morse";2018-03-05 00:00:00,000;"761-315-9076";1976-08-08 00:00:00,000;"M";1976
156;3;"Nasim Bruce";2018-03-08 00:00:00,000;"619-077-9026";1976-10-09 00:00:00,000;"M";1976
157;3;"Sylvester Cantrell";2018-03-10 00:00:00,000;"186-802-3084";1976-12-10 00:00:00,000;"M";1976
158;3;"Conan Wilcox";2018-03-13 00:00:00,000;"764-665-3571";1977-02-11 00:00:00,000;"M";1977
159;3;"Drake Murray";2018-03-16 00:00:00,000;"409-577-9493";1977-04-14 00:00:00,000;"M";1977
160;3;"Gray Lawrence";2018-03-19 00:00:00,000;"530-335-0840";1977-06-15 00:00:00,000;"M";1977
161;3;"Clark Kane";2018-03-21 00:00:00,000;"287-047-5955";1977-08-16 00:00:00,000;"M";1977
162;3;"Rajah Watts";2018-03-24 00:00:00,000;"180-896-6658";1977-10-17 00:00:00,000;"M";1977
163;3;"Aidan Fuentes";2018-03-27 00:00:00,000;"323-186-2822";1977-12-18 00:00:00,000;"M";1977
164;3;"Baker Turner";2018-03-30 00:00:00,000;"597-478-4844";1978-02-18 00:00:00,000;"M";1978
165;3;"Gareth Espinoza";2018-04-01 00:00:00,000;"508-420-9403";1978-04-22 00:00:00,000;"M";1978
166;3;"Noah Mendez";2018-04-04 00:00:00,000;"984-103-7033";1978-06-23 00:00:00,000;"M";1978
167;3;"Isaiah Gates";2018-04-07 00:00:00,000;"108-281-8968";1978-08-24 00:00:00,000;"M";1978
168;3;"Ulysses Joseph";2018-04-10 00:00:00,000;"864-325-6937";1978-10-25 00:00:00,000;"M";1978
169;3;"Camden Lyons";2018-04-12 00:00:00,000;"117-586-4413";1978-12-26 00:00:00,000;"M";1978
170;3;"Carl Guthrie";2018-04-15 00:00:00,000;"815-297-6502";1979-02-26 00:00:00,000;"M";1979
171;3;"Warren Church";2018-04-18 00:00:00,000;"440-377-0128";1979-04-29 00:00:00,000;"M";1979
172;3;"Nigel Turner";2018-04-21 00:00:00,000;"242-162-0843";1979-06-30 00:00:00,000;"M";1979
173;3;"Daquan Stephenson";2018-04-23 00:00:00,000;"445-631-4114";1979-09-01 00:00:00,000;"M";1979
174;3;"John Fitzpatrick";2018-04-26 00:00:00,000;"764-982-2467";1979-11-02 00:00:00,000;"M";1979
175;3;"Lawrence Pittman";2018-04-29 00:00:00,000;"315-438-4013";1980-01-03 00:00:00,000;"M";1980
176;3;"Ignatius Garza";2018-05-02 00:00:00,000;"071-467-0974";1980-03-05 00:00:00,000;"M";1980
177;3;"Jack Small";2018-05-04 00:00:00,000;"723-027-5036";1980-05-06 00:00:00,000;"M";1980
178;3;"Carlos Webster";2018-05-07 00:00:00,000;"772-491-9747";1980-07-07 00:00:00,000;"M";1980
179;3;"Ray Benton";2018-05-10 00:00:00,000;"136-213-5544";1980-09-07 00:00:00,000;"M";1980
180;3;"Calvin Potter";2018-05-13 00:00:00,000;"574-419-3111";1980-11-09 00:00:00,000;"M";1980
181;3;"Brenden Lloyd";2018-05-15 00:00:00,000;"099-506-1871";1981-01-10 00:00:00,000;"M";1981
182;3;"Vernon Hubbard";2018-05-18 00:00:00,000;"679-651-1493";1981-03-13 00:00:00,000;"M";1981
183;3;"Peter Robertson";2018-05-21 00:00:00,000;"913-375-5124";1981-05-14 00:00:00,000;"M";1981
184;3;"Xenos Shepard";2018-05-24 00:00:00,000;"278-534-9316";1981-07-15 00:00:00,000;"M";1981
185;3;"Rudyard Fletcher";2018-05-26 00:00:00,000;"597-228-0468";1981-09-15 00:00:00,000;"M";1981
186;3;"Hedley Compton";2018-05-29 00:00:00,000;"121-559-2647";1981-11-16 00:00:00,000;"M";1981
187;3;"Fitzgerald Miles";2018-06-01 00:00:00,000;"813-508-9000";1982-01-17 00:00:00,000;"M";1982
188;3;"Odysseus Randall";2018-06-04 00:00:00,000;"263-853-6667";1982-03-21 00:00:00,000;"M";1982
189;3;"Jackson Rhodes";2018-06-07 00:00:00,000;"454-816-3685";1982-05-22 00:00:00,000;"M";1982
190;3;"Jelani Le";2018-06-09 00:00:00,000;"172-579-9378";1982-07-23 00:00:00,000;"M";1982
191;3;"Cullen Lynn";2018-06-12 00:00:00,000;"240-403-4055";1982-09-23 00:00:00,000;"M";1982
192;3;"Connor Pacheco";2018-06-15 00:00:00,000;"744-282-4277";1982-11-24 00:00:00,000;"M";1982
193;3;"Phillip Mcclure";2018-06-18 00:00:00,000;"644-745-0510";1983-01-25 00:00:00,000;"M";1983
194;3;"Adrian Joyce";2018-06-20 00:00:00,000;"048-023-5482";1983-03-28 00:00:00,000;"M";1983
195;3;"Kennan Davidson";2018-06-23 00:00:00,000;"560-611-7069";1983-05-30 00:00:00,000;"M";1983
196;3;"Damon Hester";2018-06-26 00:00:00,000;"167-907-4335";1983-07-31 00:00:00,000;"M";1983
197;3;"Castor Hurst";2018-06-29 00:00:00,000;"187-853-3252";1983-10-01 00:00:00,000;"M";1983
198;3;"Wang Morris";2018-07-01 00:00:00,000;"949-946-9692";1983-12-02 00:00:00,000;"M";1983
199;3;"Raymond Shaffer";2018-07-04 00:00:00,000;"053-897-6508";1984-02-02 00:00:00,000;"M";1984
200;3;"Lance Le";2018-07-07 00:00:00,000;"090-849-1710";1984-04-04 00:00:00,000;"M";1984
201;3;"Xanthus Snyder";2018-07-10 00:00:00,000;"868-536-2411";1984-06-05 00:00:00,000;"M";1984
202;3;"Henry Maxwell";2018-07-12 00:00:00,000;"079-274-1772";1984-08-06 00:00:00,000;"M";1984
203;3;"Mason Hester";2018-07-15 00:00:00,000;"012-254-4665";1984-10-08 00:00:00,000;"M";1984
204;3;"Jared Craft";2018-07-18 00:00:00,000;"323-289-2590";1984-12-09 00:00:00,000;"M";1984
205;3;"Wallace Cameron";2018-07-21 00:00:00,000;"234-158-2407";1985-02-09 00:00:00,000;"M";1985
206;3;"Carter Adkins";2018-07-23 00:00:00,000;"735-607-1940";1985-04-12 00:00:00,000;"M";1985
207;3;"Dolan Brady";2018-07-26 00:00:00,000;"914-529-2491";1985-06-13 00:00:00,000;"M";1985
208;3;"Zeus England";2018-07-29 00:00:00,000;"922-772-8771";1985-08-14 00:00:00,000;"M";1985
209;3;"Gage Robinson";2018-08-01 00:00:00,000;"076-862-7948";1985-10-15 00:00:00,000;"M";1985
210;3;"Raphael Strong";2018-08-03 00:00:00,000;"988-672-4981";1985-12-17 00:00:00,000;"M";1985
211;3;"Jesse Walter";2018-08-06 00:00:00,000;"953-528-3480";1986-02-17 00:00:00,000;"M";1986
212;3;"Cedric Duffy";2018-08-09 00:00:00,000;"258-605-6465";1986-04-20 00:00:00,000;"M";1986
213;3;"Talon Elliott";2018-08-12 00:00:00,000;"720-631-5970";1986-06-21 00:00:00,000;"M";1986
214;3;"Burke Moss";2018-08-14 00:00:00,000;"511-460-1845";1986-08-22 00:00:00,000;"M";1986
215;3;"Ashton Patel";2018-08-17 00:00:00,000;"708-850-6272";1986-10-23 00:00:00,000;"M";1986
216;3;"Kennan Weeks";2018-08-20 00:00:00,000;"714-388-5676";1986-12-24 00:00:00,000;"M";1986
217;3;"Tyler Key";2018-08-23 00:00:00,000;"449-594-5922";1987-02-24 00:00:00,000;"M";1987
218;3;"Ira David";2018-08-25 00:00:00,000;"356-988-8022";1987-04-28 00:00:00,000;"M";1987
219;3;"Wyatt Huff";2018-08-28 00:00:00,000;"973-550-8268";1987-06-29 00:00:00,000;"M";1987
220;3;"Wing Perkins";2018-08-31 00:00:00,000;"313-159-2789";1987-08-30 00:00:00,000;"M";1987
221;3;"Emery Hooper";2018-09-03 00:00:00,000;"657-664-2467";1987-10-31 00:00:00,000;"M";1987
222;3;"Curran Maynard";2018-09-05 00:00:00,000;"600-685-1754";1988-01-01 00:00:00,000;"M";1988
223;3;"Jakeem Garner";2018-09-08 00:00:00,000;"408-429-4954";1988-03-03 00:00:00,000;"M";1988
224;3;"Denton Slater";2018-09-11 00:00:00,000;"125-763-4404";1988-05-04 00:00:00,000;"M";1988
225;3;"Kermit Levy";2018-09-14 00:00:00,000;"758-154-1198";1988-07-06 00:00:00,000;"M";1988
226;3;"Xanthus Morrow";2018-09-17 00:00:00,000;"285-351-6991";1988-09-06 00:00:00,000;"M";1988
227;3;"Ryan Gilliam";2018-09-19 00:00:00,000;"473-766-4643";1988-11-07 00:00:00,000;"M";1988
228;3;"Baker Clayton";2018-09-22 00:00:00,000;"655-094-1825";1989-01-08 00:00:00,000;"M";1989
229;3;"Craig Mathis";2018-09-25 00:00:00,000;"212-840-4513";1989-03-11 00:00:00,000;"M";1989
230;3;"Lars Paul";2018-09-28 00:00:00,000;"345-792-7492";1989-05-12 00:00:00,000;"M";1989
231;3;"Nehru Duncan";2018-09-30 00:00:00,000;"918-918-8784";1989-07-13 00:00:00,000;"M";1989
232;3;"Justin Massey";2018-10-03 00:00:00,000;"274-909-2984";1989-09-13 00:00:00,000;"M";1989
233;3;"Gavin Roth";2018-10-06 00:00:00,000;"752-364-4287";1989-11-15 00:00:00,000;"M";1989
234;3;"Samson Zamora";2018-10-09 00:00:00,000;"615-118-0625";1990-01-16 00:00:00,000;"M";1990
235;3;"Lamar Mckenzie";2018-10-11 00:00:00,000;"424-902-9134";1990-03-19 00:00:00,000;"M";1990
236;3;"Thane Burns";2018-10-14 00:00:00,000;"941-466-4274";1990-05-20 00:00:00,000;"M";1990
237;3;"Harper Shelton";2018-10-17 00:00:00,000;"494-024-5127";1990-07-21 00:00:00,000;"M";1990
238;3;"Jacob Clay";2018-10-20 00:00:00,000;"420-925-2261";1990-09-21 00:00:00,000;"M";1990
239;3;"Gareth Barron";2018-10-22 00:00:00,000;"693-402-6539";1990-11-22 00:00:00,000;"M";1990
240;3;"Donovan Cruz";2018-10-25 00:00:00,000;"625-957-7041";1991-01-24 00:00:00,000;"M";1991
241;3;"Wade Moran";2018-10-28 00:00:00,000;"445-673-8287";1991-03-27 00:00:00,000;"M";1991
242;3;"Ali Miranda";2018-10-31 00:00:00,000;"304-740-9935";1991-05-28 00:00:00,000;"M";1991
243;3;"Wyatt Cardenas";2018-11-02 00:00:00,000;"088-038-0885";1991-07-29 00:00:00,000;"M";1991
244;3;"Abbot Charles";2018-11-05 00:00:00,000;"820-676-1469";1991-09-29 00:00:00,000;"M";1991
245;3;"Devin Castillo";2018-11-08 00:00:00,000;"773-432-9349";1991-11-30 00:00:00,000;"M";1991
246;3;"Maxwell Reid";2018-11-11 00:00:00,000;"368-311-7578";1992-01-31 00:00:00,000;"M";1992
247;3;"Charles Cochran";2018-11-13 00:00:00,000;"943-152-9597";1992-04-02 00:00:00,000;"M";1992
248;3;"Fritz Washington";2018-11-16 00:00:00,000;"661-677-9139";1992-06-04 00:00:00,000;"M";1992
249;3;"Cadman Morales";2018-11-19 00:00:00,000;"721-559-0153";1992-08-05 00:00:00,000;"M";1992
250;3;"Forrest Gentry";2018-11-22 00:00:00,000;"560-664-5637";1992-10-06 00:00:00,000;"M";1992
251;3;"Stone Thomas";2018-11-24 00:00:00,000;"155-787-7046";1992-12-07 00:00:00,000;"M";1992
252;3;"Raphael Blake";2018-11-27 00:00:00,000;"795-406-5267";1993-02-07 00:00:00,000;"M";1993
253;3;"Zachary Serrano";2018-11-30 00:00:00,000;"844-811-6893";1993-04-10 00:00:00,000;"M";1993
254;3;"Theodore Armstrong";2018-12-03 00:00:00,000;"189-886-9518";1993-06-11 00:00:00,000;"M";1993
255;3;"Malcolm Fuller";2018-12-05 00:00:00,000;"441-897-0643";1993-08-13 00:00:00,000;"M";1993
256;3;"Uriah Fowler";2018-12-08 00:00:00,000;"020-163-5669";1993-10-14 00:00:00,000;"M";1993
257;3;"Amos Henry";2018-12-11 00:00:00,000;"020-112-9681";1993-12-15 00:00:00,000;"M";1993
258;3;"Harding Meyer";2018-12-14 00:00:00,000;"967-916-1546";1994-02-15 00:00:00,000;"M";1994
259;3;"Roth Shelton";2018-12-16 00:00:00,000;"176-997-5625";1994-04-18 00:00:00,000;"M";1994
260;3;"Chaim Haney";2018-12-19 00:00:00,000;"010-652-9919";1994-06-19 00:00:00,000;"M";1994
261;3;"Barry Everett";2018-12-22 00:00:00,000;"867-328-2831";1994-08-20 00:00:00,000;"M";1994
262;3;"Craig Smith";2018-12-25 00:00:00,000;"646-732-8281";1994-10-21 00:00:00,000;"M";1994
263;3;"Rashad Mckinney";2018-12-28 00:00:00,000;"028-487-7841";1994-12-23 00:00:00,000;"M";1994
264;3;"Noah Butler";2018-12-30 00:00:00,000;"265-862-6109";1995-02-23 00:00:00,000;"M";1995
265;3;"Geoffrey Bray";2019-01-02 00:00:00,000;"400-449-3117";1995-04-26 00:00:00,000;"M";1995
266;3;"Tucker Ramos";2019-01-05 00:00:00,000;"665-895-7670";1995-06-27 00:00:00,000;"M";1995
267;3;"Ira Vang";2019-01-08 00:00:00,000;"955-835-2522";1995-08-28 00:00:00,000;"M";1995
268;3;"Ezekiel Craig";2019-01-10 00:00:00,000;"617-102-3297";1995-10-29 00:00:00,000;"M";1995
269;3;"Dolan Clayton";2019-01-13 00:00:00,000;"266-620-7953";1995-12-30 00:00:00,000;"M";1995
270;3;"Levi Petersen";2019-01-16 00:00:00,000;"295-333-7445";1996-03-02 00:00:00,000;"M";1996
271;3;"Ashton Dickson";2019-01-19 00:00:00,000;"836-389-3462";1996-05-03 00:00:00,000;"M";1996
272;3;"Paki Adams";2019-01-21 00:00:00,000;"405-215-1879";1996-07-04 00:00:00,000;"M";1996
273;3;"Isaiah Fischer";2019-01-24 00:00:00,000;"542-237-3906";1996-09-04 00:00:00,000;"M";1996
274;3;"Ross Rasmussen";2019-01-27 00:00:00,000;"552-880-9647";1996-11-05 00:00:00,000;"M";1996
275;3;"Leroy Atkins";2019-01-30 00:00:00,000;"048-917-6368";1997-01-06 00:00:00,000;"M";1997
276;3;"Alvin Howe";2019-02-01 00:00:00,000;"449-824-8690";1997-03-09 00:00:00,000;"M";1997
277;3;"Phelan Savage";2019-02-04 00:00:00,000;"097-317-2855";1997-05-10 00:00:00,000;"M";1997
278;3;"Price Crane";2019-02-07 00:00:00,000;"645-006-4940";1997-07-12 00:00:00,000;"M";1997
279;3;"Kuame Johnston";2019-02-10 00:00:00,000;"978-328-0944";1997-09-12 00:00:00,000;"M";1997
280;3;"Perry Goodwin";2019-02-12 00:00:00,000;"680-768-2421";1997-11-13 00:00:00,000;"M";1997
281;3;"Bernard Benton";2019-02-15 00:00:00,000;"171-977-6356";1998-01-14 00:00:00,000;"M";1998
282;3;"Henry Clayton";2019-02-18 00:00:00,000;"207-938-8688";1998-03-17 00:00:00,000;"M";1998
283;3;"Stewart Horn";2019-02-21 00:00:00,000;"659-205-1456";1998-05-18 00:00:00,000;"M";1998
284;3;"Yuli Colon";2019-02-23 00:00:00,000;"683-787-4693";1998-07-19 00:00:00,000;"M";1998
285;3;"Tate Rutledge";2019-02-26 00:00:00,000;"684-542-3014";1998-09-20 00:00:00,000;"M";1998
286;3;"Josiah Rosales";2019-03-01 00:00:00,000;"902-338-0886";1998-11-21 00:00:00,000;"M";1998
287;3;"Brody Slater";2019-03-04 00:00:00,000;"460-862-1550";1999-01-22 00:00:00,000;"M";1999
288;3;"Seth Rutledge";2019-03-06 00:00:00,000;"288-276-8230";1999-03-25 00:00:00,000;"M";1999
289;3;"Gregory Hardy";2019-03-09 00:00:00,000;"514-395-6838";1999-05-26 00:00:00,000;"M";1999
290;3;"Ferris Horn";2019-03-12 00:00:00,000;"408-623-8368";1999-07-27 00:00:00,000;"M";1999
291;3;"Samuel Callahan";2019-03-15 00:00:00,000;"551-765-5781";1999-09-27 00:00:00,000;"M";1999
292;3;"Eric Richmond";2019-03-17 00:00:00,000;"533-334-5928";1999-11-28 00:00:00,000;"M";1999
293;3;"Roth Mccall";2019-03-20 00:00:00,000;"530-812-8258";2000-01-30 00:00:00,000;"M";2000
294;3;"Ciaran English";2019-03-23 00:00:00,000;"860-578-2850";2000-04-01 00:00:00,000;"M";2000
295;3;"Russell Oneill";2019-03-26 00:00:00,000;"188-351-4268";2000-06-02 00:00:00,000;"M";2000
296;3;"Ronan Bryant";2019-03-28 00:00:00,000;"339-324-1083";2000-08-03 00:00:00,000;"M";2000
297;3;"Bruno Alston";2019-03-31 00:00:00,000;"409-606-8550";2000-10-04 00:00:00,000;"M";2000
